MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal_Actual,MedHouseVal_Predicted,Residual,Error_Percent
3.5673,47.0,5.543766578249337,1.026525198938992,1053.0,2.793103448275862,38.23,-122.7,3.103,2.3245420423738494,0.7784579576261508,25.087269017923003
2.2717,18.0,5.520259319286872,1.0907617504051863,1567.0,2.539708265802269,39.83,-120.46,0.759,-0.0446484503265836,0.8036484503265836,105.8825362749122
2.5673,48.0,3.6839622641509435,1.0353773584905661,1469.0,3.464622641509434,37.35,-121.89,1.775,1.962655923122803,-0.187655923122803,-10.572164682974817
5.1815,36.0,5.569506726457399,1.1771300448430493,792.0,1.7757847533632287,33.71,-118.14,5.00001,3.241227754453668,1.7587822455463318,35.175574559777516
1.9937,40.0,4.076015727391874,1.001310615989515,1557.0,2.040629095674967,34.08,-118.36,3.671,1.8577399073788499,1.81326009262115,49.394173048791885
2.3636,32.0,3.633946830265849,1.096114519427403,1684.0,3.443762781186094,34.07,-118.28,1.9,1.630810705968507,0.26918929403149283,14.167857580604887
1.8277,30.0,2.623205741626794,1.1543062200956937,2197.0,2.6279904306220097,34.1,-118.32,1.375,1.7540177188863169,-0.37901771888631686,-27.564925009913953
4.5913,49.0,5.7482993197278915,1.0442176870748299,770.0,2.619047619047619,37.72,-122.47,2.597,2.928413921442555,-0.3314139214425551,-12.761413994707551
6.3911,29.0,6.717908082408875,1.0348652931854199,1890.0,2.995245641838352,34.28,-118.51,3.017,3.101060110120976,-0.08406011012097592,-2.7862151183618136
5.0641,31.0,5.315589353612167,0.9923954372623575,823.0,3.129277566539924,33.87,-118.3,2.349,2.6869308839086656,-0.33793088390866544,-14.386159383084948
3.0294,31.0,4.706161137440758,0.9881516587677726,1042.0,2.4691943127962084,36.52,-119.55,0.702,1.4616778470727994,-0.7596778470727994,-108.2162175317378
4.3409,40.0,5.134883720930232,1.041860465116279,669.0,3.1116279069767443,36.98,-121.99,2.563,2.7627603483885395,-0.1997603483885393,-7.794005009307034
8.2954,37.0,6.606606606606607,1.0435435435435436,1521.0,2.2837837837837838,34.13,-118.43,5.00001,4.215607464648919,0.7844025353510808,15.688019330982955
5.3765,15.0,6.502976190476191,1.1488095238095237,827.0,2.4613095238095237,34.74,-120.46,2.231,3.3577897601192674,-1.1267897601192676,-50.50604034600035
2.2442,42.0,4.795258620689655,1.0452586206896552,1544.0,3.3275862068965516,34.14,-117.91,1.667,1.3824306664859662,0.2845693335140338,17.070745861669693
1.3527,41.0,3.7114093959731544,1.0425055928411633,1391.0,3.111856823266219,36.75,-119.8,0.612,0.8358286747650396,-0.22382867476503965,-36.573312870104516
4.1837,22.0,5.670781893004115,1.0617283950617284,1849.0,3.8045267489711936,32.7,-117.02,1.254,2.03680904827079,-0.7828090482707899,-62.424963976937
4.3125,34.0,5.535433070866142,1.0,369.0,2.905511811023622,34.19,-118.61,2.101,2.425151743703452,-0.32415174370345223,-15.428450438051033
3.5,19.0,4.9816091954022985,1.0183908045977013,1654.0,3.802298850574713,33.22,-117.25,1.358,1.624546177782797,-0.2665461777827969,-19.627848143063098
3.1887,16.0,3.79831045406547,1.0432946145723336,3687.0,1.946673706441394,34.18,-118.53,1.893,2.281451527794303,-0.38845152779430303,-20.520418795261648
2.875,17.0,5.691082802547771,1.0509554140127388,1341.0,4.270700636942675,32.82,-117.11,1.125,1.2686583415661303,-0.14365834156613033,-12.769630361433807
3.3009,36.0,4.371428571428571,1.0065934065934066,1668.0,3.665934065934066,33.79,-118.28,1.68,2.003042704566674,-0.32304270456667417,-19.228732414682987
3.375,26.0,5.3694915254237285,1.0,846.0,2.8677966101694916,38.33,-122.7,1.563,1.9511875863971326,-0.3881875863971327,-24.836057990859416
3.5073,42.0,4.251351351351351,1.0405405405405406,1859.0,2.5121621621621624,33.85,-118.32,2.348,2.491656411889295,-0.14365641188929512,-6.118245821520236
2.0134,23.0,4.046153846153846,1.1692307692307693,245.0,1.8846153846153846,38.3,-122.28,1.425,1.6541759390902016,-0.2291759390902015,-16.08252204141765
4.0909,52.0,5.358974358974359,1.1948717948717948,1219.0,3.1256410256410256,34.14,-118.2,2.042,2.475910208079206,-0.4339102080792063,-21.24927561602382
4.3571,51.0,2.813813813813814,1.045045045045045,527.0,1.5825825825825826,34.11,-118.34,4.688,3.190878306157785,1.4971216938422147,31.93518971506431
5.2957,18.0,6.4839319470699435,1.0198487712665407,3205.0,3.0293005671077506,38.09,-122.2,1.719,2.5036317399374894,-0.7846317399374894,-45.644662009161685
6.0162,20.0,5.639830508474576,0.9830508474576272,1275.0,2.7012711864406778,33.82,-118.03,3.185,2.9702477975969686,0.2147522024030315,6.742612320346359
3.45,14.0,5.794871794871795,1.1025641025641026,851.0,3.1172161172161172,39.02,-122.99,1.641,1.640076571264565,0.0009234287354349391,0.05627231782053255
1.725,33.0,5.068027210884353,1.1473922902494331,1165.0,2.6417233560090705,40.88,-124.15,0.575,1.0434998632969155,-0.4684998632969155,-81.47823709511574
2.125,24.0,5.127208480565371,1.1307420494699647,1413.0,4.992932862190813,37.93,-121.27,0.612,0.5200897304441696,0.09191026955583037,15.018017901279473
1.7105,21.0,4.8244444444444445,1.0733333333333333,1315.0,2.922222222222222,35.5,-119.27,0.521,1.0455725125285795,-0.5245725125285795,-100.68570298053349
1.5536,20.0,5.690196078431373,1.5137254901960784,467.0,1.8313725490196078,38.96,-119.94,2.125,0.22753584875771082,1.8974641512422892,89.29243064669596
7.7062,18.0,7.662087912087912,1.0384615384615385,937.0,2.5741758241758244,36.81,-119.84,1.883,3.0162281993768616,-1.1332281993768616,-60.182060508595946
2.3056,29.0,4.903726708074534,1.0900621118012421,1056.0,3.279503105590062,33.95,-118.27,0.985,1.5203405896447535,-0.5353405896447535,-54.34929844109173
6.213,32.0,6.0588235294117645,0.8877005347593583,523.0,2.7967914438502675,33.83,-117.98,2.308,3.006711291343393,-0.6987112913433933,-30.273452831169557
4.2262,14.0,6.540913921360255,1.0988310308182785,2407.0,2.5579171094580233,38.67,-121.25,2.443,1.5008991987760254,0.9421008012239747,38.56327471240174
4.3899,33.0,4.8121546961325965,1.0349907918968693,3150.0,5.801104972375691,33.72,-117.9,1.807,1.751727523532999,0.05527247646700095,3.0587978122302686
3.9375,28.0,5.303225806451613,1.0903225806451613,1081.0,2.324731182795699,33.64,-117.9,3.398,2.3921134920163993,1.0058865079836008,29.602310417410266
3.524,45.0,5.213963963963964,1.0157657657657657,1006.0,2.265765765765766,37.72,-122.13,1.862,2.4250497901601094,-0.5630497901601093,-30.238979063378586
11.9993,31.0,8.324090121317157,0.9965337954939342,1490.0,2.582322357019064,33.8,-118.45,5.00001,5.592748079850786,-0.5927380798507862,-11.85473788753995
10.3467,34.0,7.296127562642369,1.1002277904328017,949.0,2.161731207289294,34.07,-118.43,5.00001,5.06065439539487,-0.06064439539487054,-1.2128854821264468
7.1736,12.0,6.289002557544757,0.9974424552429667,1054.0,2.6956521739130435,33.55,-117.7,2.621,3.291135540310286,-0.670135540310286,-25.567933624963217
1.2222,32.0,4.4013050570962475,1.0440456769983686,1953.0,3.1859706362153344,33.92,-118.23,1.072,1.1622542666329991,-0.09025426663299907,-8.419241290391703
2.6792,24.0,5.153217568947906,0.992849846782431,2220.0,2.267620020429009,40.59,-122.42,1.389,0.7667469647208804,0.6222530352791196,44.79863464932466
2.506,25.0,3.374717832957111,1.0474040632054176,5217.0,2.944130925507901,34.14,-118.25,1.845,1.8110195580035722,0.0339804419964278,1.8417583737901249
1.6563,37.0,4.2823315118397085,1.0273224043715847,1591.0,2.8979963570127505,37.96,-121.23,0.572,1.0107300641895023,-0.43873006418950233,-76.70106017298993
3.1885,31.0,4.278947368421052,1.0973684210526315,1411.0,1.856578947368421,34.17,-118.51,2.19,2.377621379492041,-0.18762137949204094,-8.567186278175386
3.375,39.0,6.027027027027027,1.0,92.0,2.4864864864864864,37.71,-121.07,2.125,1.67631925360849,0.4486807463915099,21.11438806548282
5.0869,23.0,6.419540229885057,1.132183908045977,1535.0,2.9406130268199235,34.02,-117.8,2.306,2.388285413898039,-0.08228541389803912,-3.5683180354743764
1.7213,44.0,4.894353369763206,1.1293260473588342,1521.0,2.7704918032786887,35.37,-119.02,0.616,1.3188240681935,-0.7028240681935,-114.09481626517857
1.6303,14.0,4.380653266331659,1.1168341708542713,2352.0,2.9547738693467336,35.65,-120.69,1.449,1.5707884882992929,-0.12178848829929279,-8.4050026431534
2.1202,52.0,4.052805280528053,0.966996699669967,648.0,2.1386138613861387,37.85,-122.27,1.555,2.013617414894469,-0.45861741489446906,-29.49308134369576
3.5789,28.0,5.278438030560272,1.0084889643463497,1559.0,2.646859083191851,32.73,-117.09,1.203,2.1659149130887343,-0.9629149130887342,-80.04280241801615
5.2887,21.0,6.4,1.083076923076923,1040.0,3.2,37.25,-121.89,2.645,2.6956162396826784,-0.050616239682678366,-1.9136574549216774
1.8214,23.0,3.4574557708508844,1.0732940185341195,4729.0,3.9839932603201347,33.19,-117.37,1.738,1.2488212136862273,0.48917878631377265,28.146075161897162
3.1719,42.0,5.0,1.0,256.0,2.752688172043011,37.88,-121.26,1.583,1.662979810710361,-0.07997981071036109,-5.05242013331403
3.2768,35.0,6.035398230088496,0.9977876106194691,1290.0,2.853982300884956,38.36,-121.99,1.176,1.6422937206121233,-0.4662937206121234,-39.650826582663555
2.3,42.0,5.285266457680251,1.1316614420062696,737.0,2.310344827586207,33.96,-118.33,1.892,1.915244219053065,-0.023244219053065063,-1.2285528040732063
6.0336,10.0,6.26032315978456,0.9784560143626571,1410.0,2.5314183123877916,33.11,-117.24,2.403,2.826509805775089,-0.423509805775089,-17.624211642741948
1.0769,52.0,1.2608695652173914,1.1630434782608696,171.0,1.858695652173913,34.04,-118.24,1.125,1.9405030349561585,-0.8155030349561585,-72.48915866276965
1.9375,43.0,5.239669421487603,1.0964187327823691,1153.0,3.1763085399449036,33.99,-118.29,1.129,1.5070490910862304,-0.3780490910862304,-33.485304790631574
4.4423,18.0,6.076512455516014,1.0320284697508897,1912.0,3.402135231316726,37.83,-121.2,1.614,1.7358494499341504,-0.12184944993415026,-7.549532214011788
4.4583,36.0,5.986636971046771,1.0801781737193763,1064.0,2.3697104677060135,37.88,-122.53,3.086,2.7663100658106856,0.31968993418931424,10.359362741066567
4.0,35.0,4.938095238095238,0.9857142857142858,552.0,2.6285714285714286,37.71,-122.12,1.679,2.416955707518774,-0.7379557075187739,-43.95209693381619
1.8022,9.0,4.357142857142857,1.1629464285714286,3688.0,4.116071428571429,34.1,-117.27,0.78,0.561612671357608,0.21838732864239208,27.99837546697334
3.0965,16.0,3.324771689497717,1.0650684931506849,3390.0,1.9349315068493151,34.02,-118.41,3.2,2.312957143973968,0.8870428560260324,27.720089250813512
3.0033,52.0,5.223796033994335,1.1104815864022664,667.0,1.8895184135977336,38.56,-121.49,1.035,1.7948417934866399,-0.7598417934866399,-73.41466603735653
1.3958,52.0,4.481481481481482,1.0925925925925926,188.0,3.4814814814814814,38.04,-121.86,0.675,1.1164428093988192,-0.4414428093988192,-65.39893472575099
2.7857,20.0,5.11018711018711,1.0207900207900207,1227.0,2.550935550935551,37.79,-120.98,1.109,1.2717942690033155,-0.1627942690033155,-14.679375022841795
2.0804,34.0,4.24,1.104,1215.0,4.86,33.91,-118.23,0.847,1.1342135591262874,-0.28721355912628743,-33.909511112902884
3.5714,17.0,9.418685121107266,1.7716262975778547,828.0,2.865051903114187,38.84,-119.96,1.097,0.6475543517444677,0.44944564825553224,40.97043284006675
4.2,35.0,4.49820788530466,0.9032258064516129,685.0,2.4551971326164876,33.86,-118.11,2.269,2.4857222502292444,-0.2167222502292443,-9.551443377225398
3.625,52.0,5.074675324675325,0.9935064935064936,776.0,2.5194805194805197,34.05,-118.37,4.409,2.4392434829376484,1.9697565170623514,44.675811228449795
3.7841,34.0,5.141856392294221,1.0455341506129596,1512.0,2.647985989492119,32.83,-117.22,1.769,2.3633545319976506,-0.5943545319976506,-33.59833419998025
2.483,44.0,3.7142857142857144,1.0408163265306123,339.0,3.4591836734693877,37.71,-122.46,2.143,1.9398127934300788,0.20318720656992095,9.481437544093373
3.0057,22.0,6.751461988304094,1.6695906432748537,919.0,2.6871345029239766,39.24,-120.02,0.936,0.5580124626087652,0.3779875373912348,40.38328390931996
1.1642,14.0,2.342070773263434,1.1179554390563564,2251.0,2.9501965923984272,34.06,-118.28,4.0,1.2237619235121358,2.7762380764878642,69.4059519121966
3.5364,36.0,4.002010050251256,1.050251256281407,2251.0,2.2623115577889448,37.42,-122.13,3.141,2.64066323423652,0.5003367657634801,15.929218903644701
3.2243,20.0,4.936758893280633,1.0790513833992095,1185.0,2.341897233201581,38.65,-121.35,1.079,1.35355950902251,-0.27455950902251014,-25.445737629519012
3.6042,45.0,5.31214953271028,1.0598130841121496,1261.0,2.3570093457943924,37.98,-122.03,1.382,2.306608210560185,-0.9246082105601852,-66.90363318091065
4.0556,16.0,4.979779411764706,0.9237132352941176,2690.0,2.4724264705882355,33.89,-117.51,1.58,1.9787502008787783,-0.3987502008787782,-25.23735448599862
4.4028,33.0,5.924083769633508,1.12565445026178,900.0,2.356020942408377,34.02,-118.37,2.468,2.627650810251545,-0.15965081025154504,-6.468833478587724
2.9583,47.0,5.284246575342466,1.0513698630136987,859.0,2.941780821917808,37.79,-122.21,1.388,2.041901747193158,-0.6539017471931583,-47.11107688711515
3.5781,4.0,19.178571428571427,2.8452380952380953,275.0,3.2738095238095237,33.89,-117.13,2.444,1.037985720713145,1.4060142792868549,57.52922583006771
2.5224,39.0,4.110970996216897,1.0353089533417403,3130.0,3.9470365699873895,36.67,-121.61,1.192,1.9021971366495904,-0.7101971366495905,-59.580296698791145
4.1282,7.0,5.144516129032258,1.0987096774193548,2904.0,1.8735483870967742,33.11,-117.31,1.881,2.423007539159876,-0.542007539159876,-28.814861199355445
3.7262,20.0,5.0,1.035190615835777,856.0,2.5102639296187683,37.97,-122.07,2.118,2.0751467124598406,0.04285328754015927,2.0232902521321656
3.4485,38.0,5.076502732240437,0.907103825136612,686.0,3.748633879781421,33.88,-118.21,1.194,1.8359605663323961,-0.6419605663323962,-53.76554156887741
10.2233,10.0,6.872280037842952,1.075685903500473,2528.0,2.391674550614948,33.77,-118.12,5.00001,4.763184489461807,0.23682551053819267,4.736500737762378
3.5167,6.0,6.407602956705386,1.2006335797254488,3094.0,3.267159450897571,34.45,-117.44,1.309,1.2116025797702221,0.09739742022977782,7.440597420151095
4.9531,47.0,5.884097035040432,1.0242587601078168,927.0,2.498652291105121,33.99,-118.35,1.801,2.916531823669665,-1.115531823669665,-61.939579326466685
3.5463,45.0,4.9798994974874375,0.9447236180904522,1179.0,2.9623115577889445,37.97,-122.33,1.308,2.2101105431729735,-0.9021105431729735,-68.9686959612365
4.1287,26.0,3.9365079365079363,0.9047619047619048,781.0,2.4793650793650794,33.86,-117.98,2.058,2.3560510791503972,-0.2980510791503974,-14.482559725480925
4.0,26.0,4.587234042553192,1.0829787234042554,1142.0,2.429787234042553,34.19,-118.5,2.247,2.4549436813593175,-0.20794368135931762,-9.254280434326551
2.775,50.0,2.9743589743589745,1.329059829059829,382.0,1.6324786324786325,33.83,-118.31,2.25,2.763107373612989,-0.5131073736129892,-22.804772160577297
2.3929,30.0,3.340086830680174,0.975397973950796,3034.0,4.3907380607814765,34.07,-118.06,1.844,1.2703254755847553,0.5736745244152448,31.110332126640174
6.5253,26.0,7.297966401414677,1.0194518125552607,3460.0,3.0592396109637487,34.14,-117.83,3.499,2.86273764969183,0.6362623503081699,18.18411975730694
1.6792,43.0,3.255357142857143,1.0714285714285714,2339.0,4.176785714285714,33.79,-118.19,1.306,1.3857529383340292,-0.07975293833402919,-6.106656840277886
12.5381,29.0,6.888888888888889,1.2222222222222223,50.0,2.7777777777777777,33.96,-117.44,1.125,5.482754087362821,-4.357754087362821,-387.3559188766952
2.8681,12.0,4.27751756440281,1.1627634660421546,3215.0,3.7646370023419204,33.9,-118.17,1.142,1.5994996406343205,-0.4574996406343206,-40.06126450388096
6.3303,14.0,6.028358208955224,0.9985074626865672,1905.0,2.843283582089552,33.92,-117.87,3.03,2.8823505486531076,0.14764945134689222,4.87291918636608
1.7206,21.0,3.4833333333333334,1.1,401.0,3.341666666666667,34.07,-117.27,0.821,0.8165738790513757,0.004426120948624268,0.5391133920370608
3.4083,36.0,5.43298969072165,0.9896907216494846,832.0,2.859106529209622,38.53,-121.42,0.718,1.4301469126992146,-0.7121469126992146,-99.18480678262041
4.5096,21.0,5.956958393113343,1.0086083213773314,2255.0,3.235294117647059,32.85,-116.91,1.595,2.1565297603306774,-0.5615297603306775,-35.205627606939025
2.9194,41.0,4.211920529801325,1.1103752759381897,1557.0,3.437086092715232,34.12,-118.2,1.62,1.8571342947796126,-0.23713429477961245,-14.637919430840274
5.2113,19.0,6.330494037478705,0.959114139693356,1788.0,3.0459965928449746,32.86,-117.19,2.674,2.5160427928000573,0.15795720719994266,5.907150605831813
4.4659,40.0,5.848039215686274,1.1127450980392157,570.0,2.7941176470588234,36.97,-122.04,2.375,2.8986587306111815,-0.5236587306111815,-22.048788657312908
3.1176,33.0,4.293413173652695,1.1197604790419162,1511.0,1.8095808383233534,37.23,-121.98,3.963,2.562661363159826,1.400338636840174,35.335317608886555
4.7941,16.0,6.543123543123543,1.06993006993007,1201.0,2.7995337995337994,38.75,-121.18,2.476,1.5780158311689618,0.8979841688310382,36.26753509010655
1.7538,24.0,7.034591194968553,1.3647798742138364,834.0,2.6226415094339623,40.9,-121.64,0.903,-0.17500285876407418,1.0780028587640742,119.38016154640908
5.5762,17.0,10.359649122807017,2.3771929824561404,248.0,2.175438596491228,34.17,-117.13,1.5,2.746286323997765,-1.246286323997765,-83.08575493318435
7.1322,35.0,7.718346253229974,1.0103359173126616,1244.0,3.214470284237726,34.17,-118.56,5.00001,3.3566728791826606,1.643337120817339,32.866676682993415
0.7714,16.0,2.698581560283688,1.0851063829787233,438.0,1.553191489361702,37.95,-121.29,0.875,0.954490115188996,-0.07949011518899596,-9.08458459302811
2.2672,30.0,4.054919908466819,1.0778032036613272,880.0,2.013729977116705,37.9,-122.3,1.625,1.9430229188637114,-0.31802291886371137,-19.570641160843778
2.24,30.0,3.9302325581395348,1.0588235294117647,1593.0,2.179206566347469,32.64,-117.07,1.295,1.9378608380327194,-0.6428608380327194,-49.641763554650154
1.0667,31.0,12.808510638297872,3.25531914893617,112.0,2.382978723404255,41.5,-121.76,0.342,0.07216481166317834,0.2698351883368217,78.89917787626365
2.1845,36.0,4.8121546961325965,1.1104972375690607,2862.0,15.812154696132596,34.06,-118.17,1.238,-1.8108443749244856,3.0488443749244856,246.27175887919915
1.7062,28.0,4.370967741935484,0.9838709677419355,246.0,3.967741935483871,34.3,-118.43,1.646,0.9505372882644139,0.695462711735586,42.251683580533786
1.9152,28.0,3.7828371278458843,1.064798598949212,1339.0,2.3450087565674256,32.76,-117.12,1.281,1.7149675507081952,-0.43396755070819526,-33.877248298844286
2.8489,34.0,4.417773237997957,1.0367722165474975,2609.0,2.664964249233912,32.61,-117.06,1.283,2.087699838006934,-0.8046998380069339,-62.72017443545861
3.4732,52.0,5.962864721485412,1.1193633952254642,870.0,2.3076923076923075,37.89,-122.29,2.462,2.450664835368677,0.011335164631323114,0.4604047372592654
3.1848,43.0,4.946428571428571,0.9005102040816326,968.0,2.4693877551020407,38.11,-122.22,1.127,2.029705757990193,-0.9027057579901931,-80.09811517215556
3.4821,16.0,5.008988764044944,1.0292134831460673,1199.0,2.69438202247191,37.75,-121.44,1.706,1.7125191189214561,-0.0065191189214561795,-0.3821288934030586
5.6846,27.0,6.016096579476861,1.0362173038229376,1849.0,3.7203219315895373,33.81,-118.04,2.161,2.6561251710738745,-0.49512517107387444,-22.911854283844256
3.0078,26.0,5.184065934065934,1.0467032967032968,1060.0,2.912087912087912,38.33,-122.7,1.604,1.8377800189746267,-0.23378001897462664,-14.574814150537819
2.5476,25.0,4.770833333333333,1.03125,657.0,2.28125,38.45,-120.88,0.979,0.9921109134976405,-0.013110913497640486,-1.3392148618631754
8.3634,14.0,7.475778546712803,1.0069204152249136,2025.0,3.5034602076124566,33.71,-117.76,3.551,3.4789758932328496,0.07202410676715054,2.028276732389483
4.2594,36.0,5.366391184573002,0.9393939393939394,992.0,2.7327823691460056,33.94,-118.15,2.424,2.378978829190231,0.04502117080976875,1.8573090268056418
4.235,16.0,5.115492957746479,1.028169014084507,1367.0,3.850704225352113,37.59,-122.08,1.563,2.057792019583502,-0.49479201958350205,-31.656559154414722
6.8654,17.0,8.433823529411764,1.0294117647058822,327.0,2.4044117647058822,37.66,-120.94,2.905,2.700790206088584,0.2042097939114158,7.029597036537549
6.7415,28.0,7.645695364238411,0.9933774834437086,931.0,3.0827814569536423,34.27,-118.54,3.482,3.0875949630393933,0.3944050369606069,11.326968321671652
1.0208,38.0,3.345890410958904,1.0102739726027397,1073.0,3.6746575342465753,33.96,-118.27,0.864,1.0632928325032083,-0.19929283250320828,-23.0663000582417
4.1471,32.0,4.702702702702703,0.9864864864864865,567.0,2.554054054054054,33.96,-118.41,2.844,2.5187621655729515,0.32523783442704834,11.435929480557256
1.3417,40.0,4.65979381443299,1.1237113402061856,412.0,4.247422680412371,37.94,-121.3,0.608,0.5756318313087903,0.03236816869120973,5.323711955791074
2.4342,27.0,4.477642276422764,1.0020325203252032,1158.0,2.3536585365853657,38.64,-121.33,1.195,1.0816248036522325,0.1133751963477676,9.487464129520301
1.9286,26.0,4.212643678160919,1.071264367816092,2775.0,3.189655172413793,34.29,-119.3,1.605,1.7536535107772266,-0.14865351077722666,-9.261900983004777
6.3955,25.0,7.367595818815331,1.0470383275261324,1634.0,2.846689895470383,32.85,-117.23,3.167,3.1054683544957413,0.06153164550425849,1.9429000790735236
6.6447,20.0,6.170940170940171,1.0213675213675213,2757.0,2.9455128205128207,33.77,-118.31,4.168,3.330329779053123,0.8376702209468769,20.09765405342795
2.2604,38.0,4.512345679012346,1.0401234567901234,1208.0,3.728395061728395,34.11,-117.32,0.681,1.0151246397232683,-0.3341246397232682,-49.06382374791016
1.8396,44.0,4.775628626692456,1.0986460348162477,1363.0,2.6363636363636362,34.13,-117.28,0.771,1.1827080615325585,-0.41170806153255846,-53.399229770759845
2.9167,43.0,4.64,1.216,393.0,1.572,34.01,-118.47,4.611,2.525588715279852,2.0854112847201476,45.22687670180325
2.4196,46.0,3.881904761904762,1.0171428571428571,1250.0,2.380952380952381,34.08,-118.32,3.581,2.012711805176785,1.5682881948232148,43.79469965996132
4.131,52.0,5.854054054054054,1.1432432432432433,1072.0,2.8972972972972975,37.74,-122.48,3.143,2.748300966567527,0.3946990334324729,12.558034789451892
8.0639,35.0,8.022598870056497,1.0903954802259888,469.0,2.6497175141242937,32.83,-117.27,5.00001,3.9231845652120043,1.0768254347879953,21.53646562282866
2.1036,42.0,5.059859154929577,1.0809859154929577,1035.0,3.6443661971830985,37.64,-121.02,0.883,1.04335071344844,-0.1603507134484401,-18.159763697445083
6.3521,45.0,5.616438356164384,0.9178082191780822,565.0,2.5799086757990866,34.02,-118.45,4.934,3.4426131146193555,1.4913868853806447,30.226730550884568
3.3289,37.0,4.934984520123839,0.9938080495356038,1003.0,3.1052631578947367,33.94,-118.15,1.997,1.9726970411224656,0.02430295887753453,1.2169734039827007
5.3561,29.0,5.337349397590361,0.9718875502008032,1318.0,2.646586345381526,37.27,-121.98,2.989,3.02745335867408,-0.038453358674080285,-1.2864957736393539
2.0658,30.0,5.28,1.0533333333333332,984.0,3.28,36.72,-119.87,0.679,0.8619100537713749,-0.18291005377137481,-26.938152249097907
4.1442,22.0,5.493464052287582,1.0294117647058822,1471.0,2.40359477124183,32.66,-117.04,3.039,2.4044642820903164,0.6345357179096838,20.879753797620392
9.3845,26.0,7.92225201072386,1.0107238605898123,1074.0,2.8793565683646114,33.75,-117.79,5.00001,4.1301570786380495,0.8698529213619501,17.39702363319174
4.4536,23.0,5.7468671679198,1.0300751879699248,969.0,2.4285714285714284,37.98,-121.99,1.84,2.3265577328013407,-0.4865577328013406,-26.44335504355112
1.7188,26.0,4.93646408839779,1.0055248618784531,1548.0,4.276243093922652,36.98,-120.65,0.495,0.6482437455478944,-0.15324374554789444,-30.958332433918066
3.3831,41.0,4.752650176678445,0.9611307420494699,718.0,2.537102473498233,38.01,-122.11,1.294,2.119012331626827,-0.825012331626827,-63.75674896652449
2.6667,50.0,4.746268656716418,1.0796019900497513,546.0,2.716417910447761,37.79,-122.19,1.728,2.0616562881941576,-0.3336562881941576,-19.308812974198936
2.625,40.0,3.173469387755102,0.9897959183673469,902.0,4.6020408163265305,36.43,-121.33,1.091,1.7576609947994726,-0.6666609947994726,-61.10549906502957
2.8323,40.0,5.386804657179819,1.0504527813712807,1998.0,2.5847347994825354,35.17,-119.46,0.508,1.9867744980082165,-1.4787744980082165,-291.0973421276017
2.1103,8.0,4.814814814814815,1.3812104787714543,2143.0,1.9358626919602528,33.74,-117.0,0.944,1.3466678586675016,-0.40266785866750165,-42.65549350291331
4.4818,24.0,6.041184041184041,1.0553410553410554,3566.0,4.589446589446589,34.28,-118.39,1.662,1.894347105999202,-0.23234710599920216,-13.979970276726966
8.1872,52.0,8.268292682926829,1.032520325203252,1005.0,2.7235772357723578,37.82,-122.23,4.661,4.065514429914195,0.5954855700858044,12.775918688817944
2.9875,19.0,6.5088062622309195,1.0978473581213308,1544.0,3.0215264187866926,38.14,-121.05,1.663,1.0245407191274865,0.6384592808725136,38.392019294799375
3.413,37.0,3.581453634085213,1.0726817042606516,2089.0,5.235588972431078,33.72,-117.86,1.506,1.6238254594458823,-0.1178254594458823,-7.823735686977576
3.3098,30.0,5.742957746478873,1.0,788.0,2.7746478873239435,38.32,-122.49,1.955,1.8681985326877353,0.08680146731226479,4.439972752545514
3.2813,47.0,5.485714285714286,1.2634920634920634,1178.0,3.7396825396825397,37.74,-122.41,2.296,2.1953933358884967,0.1006066641115031,4.381823349804142
4.2028,38.0,5.544747081712062,1.0700389105058365,1518.0,2.953307392996109,37.38,-122.04,2.736,2.579779185985352,0.15622081401464838,5.709825073634809
2.3618,38.0,5.074866310160428,1.0160427807486632,578.0,3.090909090909091,36.64,-119.39,0.8,0.9361493069855342,-0.13614930698553418,-17.01866337319177
2.5,34.0,3.6064,1.008,2984.0,4.7744,33.74,-117.86,1.625,1.3053568379030835,0.31964316209691646,19.67034843673332
2.4322,12.0,5.105125977410947,1.0616854908774978,2992.0,2.5994787141615987,33.96,-116.97,1.121,1.0398649002310236,0.08113509976897637,7.237743065921174
3.025,41.0,4.992,1.112,770.0,3.08,34.0,-117.37,0.906,1.5968674533730578,-0.6908674533730578,-76.25468580276575
2.125,37.0,3.6574923547400613,1.1131498470948011,1622.0,4.960244648318043,33.98,-118.24,1.089,1.206666741725293,-0.11766674172529301,-10.805026788364831
2.5625,26.0,4.769230769230769,1.2307692307692308,102.0,2.6153846153846154,33.51,-116.42,1.031,1.246514205812062,-0.21551420581206204,-20.90341472473929
2.4821,43.0,4.778761061946903,1.1150442477876106,1221.0,2.7013274336283186,32.72,-117.13,1.406,1.9724651570638017,-0.5664651570638017,-40.289129236401266
8.4375,47.0,8.03448275862069,1.4396551724137931,295.0,2.543103448275862,37.42,-122.19,5.00001,4.575740517895412,0.42426948210458804,8.485372671346418
3.522,28.0,4.065241844769404,1.079865016872891,3282.0,3.6917885264341956,33.77,-117.92,1.903,1.9851597239956718,-0.08215972399567173,-4.3173790854267855
7.2025,9.0,6.324675324675325,1.0285714285714285,1194.0,3.101298701298701,33.67,-117.81,2.75,3.1790822433860626,-0.4290822433860626,-15.602990668584093
